tarih,ürün,kategori,satış_miktarı,birim_fiyat,bölge
2026-08-07,Ürün C,Ev,260,131.04,Gaziantep
2026-04-20,Ürün C,Elektronik,94,180.61,Adana
2026-09-09,Ürün C,Elektronik,405,174.13,Bursa
2026-11-22,Ürün A,Elektronik,351,260.99,İzmir
2026-05-14,Ürün C,Ev,53,197.05,Gaziantep
2026-10-09,Ürün A,Giyim,99,265.57,Ankara
2026-05-07,Ürün B,Elektronik,156,119.46,Bursa
2026-06-19,Ürün B,Elektronik,279,85.83,Konya
2026-06-19,Ürün A,Ev,378,301.82,Antalya
2026-12-09,Ürün B,Giyim,27,119.53,Ankara
2026-05-11,Ürün C,Ev,308,199.53,Bursa
2026-12-16,Ürün C,Elektronik,306,128.75,Konya
2026-09-02,Ürün C,Giyim,337,153.82,Gaziantep
2026-01-30,Ürün A,Giyim,265,342.28,Ankara
2026-12-30,Ürün A,Elektronik,272,336.01,Konya
2026-05-11,Ürün B,Elektronik,205,71.05,Konya
2026-07-20,Ürün A,Elektronik,98,260.32,Adana
2026-02-09,Ürün B,Elektronik,494,80.93,İzmir
2026-09-18,Ürün B,Ev,397,118.26,Antalya
2026-08-08,Ürün B,Elektronik,56,110.72,Bursa
2026-02-03,Ürün A,Elektronik,191,305.46,İstanbul
2026-03-18,Ürün C,Ev,342,124.93,Antalya
2026-12-04,Ürün C,Elektronik,323,140.12,Adana
2026-05-05,Ürün C,Elektronik,477,195.51,Ankara
2026-09-27,Ürün A,Ev,114,331.47,İstanbul
2026-08-29,Ürün C,Giyim,145,179.67,İzmir
2026-08-07,Ürün B,Giyim,436,119.35,Konya
2026-03-08,Ürün C,Giyim,444,152.02,İstanbul
2026-07-23,Ürün A,Giyim,318,297.34,Gaziantep
2026-03-05,Ürün A,Ev,454,341.66,Ankara
2026-01-02,Ürün C,Elektronik,75,186.03,İstanbul
2026-11-28,Ürün B,Ev,70,118.71,Antalya
2026-02-02,Ürün B,Giyim,365,107.99,İzmir
2026-01-01,Ürün A,Giyim,181,340.37,Gaziantep
2026-01-19,Ürün B,Elektronik,151,102.28,Gaziantep
2026-02-18,Ürün B,Ev,388,91.52,Adana
2026-05-21,Ürün A,Ev,440,298.86,Ankara
2026-05-02,Ürün B,Elektronik,319,73.09,İstanbul
2026-12-31,Ürün C,Elektronik,253,192.22,Gaziantep
2026-09-18,Ürün C,Elektronik,212,192.43,İstanbul
2026-11-26,Ürün C,Elektronik,321,146.71,İzmir
2026-08-01,Ürün A,Giyim,420,316.3,Adana
2026-12-10,Ürün A,Elektronik,260,290.58,İstanbul
2026-06-17,Ürün C,Elektronik,347,163.45,Konya
2026-01-15,Ürün B,Elektronik,312,77.17,Adana
2026-12-07,Ürün B,Ev,451,80.63,Konya
2026-10-09,Ürün A,Giyim,498,265.6,İstanbul
2026-02-08,Ürün C,Elektronik,350,150.82,Konya
2026-09-13,Ürün C,Elektronik,218,192.02,İstanbul
2026-11-02,Ürün C,Giyim,119,137.27,İzmir
2026-09-30,Ürün A,Elektronik,228,338.09,Gaziantep
2026-07-12,Ürün B,Ev,479,82.4,Antalya
2026-10-04,Ürün B,Elektronik,151,109.67,İstanbul
2026-04-16,Ürün B,Ev,426,103.71,Adana
2026-09-04,Ürün A,Elektronik,409,261.3,İzmir
2026-08-21,Ürün B,Ev,206,116.06,Adana
2026-01-27,Ürün C,Ev,103,172.36,Bursa
2026-04-29,Ürün B,Elektronik,469,117.2,Adana
2026-11-21,Ürün B,Elektronik,326,82.72,Gaziantep
2026-10-31,Ürün A,Ev,68,336.36,İstanbul
2026-09-08,Ürün A,Giyim,43,313.58,Konya
2026-03-27,Ürün A,Ev,394,325.8,Bursa
2026-03-26,Ürün C,Ev,214,145.79,Bursa
2026-10-21,Ürün B,Ev,218,83.13,İzmir
2026-05-17,Ürün C,Giyim,103,169.77,Ankara
2026-04-12,Ürün A,Elektronik,182,340.79,İstanbul
2026-04-19,Ürün B,Ev,195,86.83,Bursa
2026-09-28,Ürün A,Ev,55,276.41,Bursa
2026-03-13,Ürün A,Elektronik,327,269.92,Ankara
2026-09-25,Ürün A,Ev,351,300.46,Antalya
2026-01-26,Ürün C,Elektronik,291,130.84,İzmir
2026-08-01,Ürün B,Ev,80,76.68,İstanbul
2026-05-01,Ürün C,Elektronik,331,169.78,Gaziantep
2026-06-04,Ürün C,Elektronik,94,121.72,İzmir
2026-01-20,Ürün B,Giyim,339,106.41,Gaziantep
2026-09-04,Ürün A,Ev,314,256.15,Gaziantep
2026-02-14,Ürün B,Ev,481,109.53,Adana
2026-05-28,Ürün B,Elektronik,20,107.97,Bursa
2026-06-13,Ürün C,Ev,491,181.49,Adana
2026-05-24,Ürün A,Elektronik,454,336.85,Gaziantep
2026-10-10,Ürün B,Ev,164,118.92,Gaziantep
2026-03-17,Ürün C,Elektronik,382,181.51,Antalya
2026-11-23,Ürün A,Giyim,416,281.66,Gaziantep
2026-12-07,Ürün B,Elektronik,262,82.6,Ankara
2026-07-21,Ürün A,Ev,52,269.43,Adana
2026-10-01,Ürün A,Giyim,13,293.61,İstanbul
2026-09-26,Ürün B,Giyim,11,81.22,Gaziantep
2026-05-19,Ürün A,Giyim,396,260.98,Antalya
2026-08-27,Ürün A,Ev,172,322.31,Bursa
2026-08-22,Ürün B,Ev,20,98.42,Bursa
2026-01-14,Ürün A,Giyim,383,344.62,Bursa
2026-10-11,Ürün C,Giyim,303,189.0,Konya
2026-02-18,Ürün C,Giyim,444,182.54,Konya
2026-08-08,Ürün B,Ev,191,105.8,Antalya
2026-05-01,Ürün A,Elektronik,120,308.66,Adana
2026-12-17,Ürün B,Ev,30,112.23,Ankara
2026-12-30,Ürün A,Elektronik,329,271.85,Bursa
2026-10-21,Ürün B,Giyim,381,99.17,İstanbul
2026-01-24,Ürün C,Ev,63,147.21,Konya
2026-11-15,Ürün B,Ev,214,114.65,Antalya
2026-10-23,Ürün B,Ev,189,109.82,Konya
2026-05-14,Ürün A,Ev,309,326.82,Gaziantep
2026-10-20,Ürün C,Giyim,247,188.53,Konya
2026-02-08,Ürün B,Giyim,19,89.11,İzmir
2026-04-08,Ürün C,Ev,468,156.23,Bursa
2026-09-20,Ürün B,Giyim,321,96.94,Bursa
2026-12-25,Ürün A,Ev,257,312.65,Ankara
2026-04-05,Ürün B,Elektronik,359,119.39,Adana
2026-10-17,Ürün A,Elektronik,149,340.12,Ankara
2026-03-20,Ürün C,Ev,292,138.23,Antalya
2026-08-19,Ürün A,Giyim,479,253.69,Antalya
2026-08-20,Ürün C,Giyim,239,121.0,Adana
2026-02-02,Ürün C,Giyim,144,129.83,Ankara
2026-07-08,Ürün C,Ev,209,195.29,Konya
2026-04-13,Ürün C,Giyim,255,158.87,Bursa
2026-06-01,Ürün B,Giyim,35,92.88,Ankara
2026-08-03,Ürün B,Elektronik,442,93.94,İstanbul
2026-04-28,Ürün B,Ev,137,112.58,Adana
2026-06-22,Ürün B,Giyim,445,118.16,Gaziantep
2026-08-21,Ürün A,Giyim,456,264.41,Ankara
2026-11-13,Ürün A,Elektronik,154,260.77,İstanbul
2026-01-29,Ürün B,Elektronik,123,108.42,Gaziantep
2026-11-05,Ürün B,Giyim,74,79.98,Bursa
2026-05-25,Ürün A,Giyim,117,318.93,İzmir
2026-10-04,Ürün C,Giyim,492,159.96,Antalya
2026-07-17,Ürün B,Ev,274,78.58,Adana
2026-03-11,Ürün A,Ev,231,292.05,Bursa
2026-07-18,Ürün A,Ev,421,346.2,İzmir
2026-02-25,Ürün A,Elektronik,131,313.1,Bursa
2026-01-10,Ürün C,Elektronik,189,155.79,Antalya
2026-05-14,Ürün C,Giyim,108,167.7,İzmir
2026-10-21,Ürün C,Giyim,198,137.12,İstanbul
2026-03-02,Ürün B,Elektronik,284,96.75,Antalya
2026-10-21,Ürün B,Elektronik,92,105.35,İstanbul
2026-05-29,Ürün A,Giyim,83,271.8,Bursa
2026-06-27,Ürün C,Elektronik,278,153.84,Ankara
2026-06-29,Ürün C,Elektronik,425,191.15,Konya
2026-08-14,Ürün B,Giyim,23,82.36,Ankara
2026-11-27,Ürün C,Elektronik,246,184.53,Adana
2026-05-07,Ürün A,Elektronik,66,303.27,İzmir
2026-06-11,Ürün A,Elektronik,60,312.87,Adana
2026-08-24,Ürün C,Ev,394,189.15,Gaziantep
2026-02-12,Ürün B,Giyim,17,96.68,İstanbul
2026-04-29,Ürün C,Elektronik,186,166.93,İzmir
2026-05-18,Ürün A,Ev,381,264.38,Gaziantep
2026-01-10,Ürün A,Elektronik,252,255.91,Adana
2026-10-04,Ürün C,Ev,383,136.76,İstanbul
2026-03-30,Ürün B,Elektronik,482,115.02,Konya
2026-03-26,Ürün A,Ev,479,289.53,Ankara
2026-01-06,Ürün A,Giyim,59,256.99,Bursa
2026-02-03,Ürün C,Giyim,150,193.17,İstanbul
2026-04-12,Ürün B,Ev,53,87.91,Gaziantep
2026-07-19,Ürün B,Elektronik,424,115.87,Antalya
2026-01-14,Ürün C,Giyim,481,182.66,Adana
2026-12-21,Ürün B,Elektronik,405,88.71,Antalya
2026-03-25,Ürün C,Giyim,321,138.44,Adana
2026-11-26,Ürün C,Giyim,146,185.74,İzmir
2026-04-16,Ürün C,Elektronik,141,196.14,Adana
2026-03-03,Ürün B,Elektronik,478,114.22,Adana
2026-08-17,Ürün A,Elektronik,367,338.65,İstanbul
2026-08-17,Ürün C,Ev,229,172.47,Ankara
2026-10-01,Ürün B,Giyim,468,109.35,Konya
2026-01-30,Ürün C,Ev,335,161.06,İstanbul
2026-04-11,Ürün C,Ev,431,180.97,Ankara
2026-12-26,Ürün C,Ev,305,123.91,Ankara
2026-02-17,Ürün B,Elektronik,30,93.27,Ankara
2026-11-25,Ürün C,Giyim,324,184.66,Gaziantep
2026-04-19,Ürün B,Ev,406,74.65,Ankara
2026-09-13,Ürün B,Giyim,425,75.81,Adana
2026-01-11,Ürün B,Elektronik,29,72.56,Gaziantep
2026-12-30,Ürün A,Ev,150,271.32,İstanbul
2026-07-23,Ürün B,Ev,488,98.71,İstanbul
2026-06-04,Ürün C,Ev,41,158.32,Ankara
2026-01-12,Ürün C,Ev,134,167.17,Antalya
2026-08-28,Ürün B,Ev,364,99.68,İstanbul
2026-06-12,Ürün C,Giyim,313,194.82,Gaziantep
2026-07-25,Ürün A,Ev,475,266.12,Adana
2026-08-19,Ürün C,Ev,322,123.54,İzmir
2026-01-14,Ürün B,Ev,276,103.41,Adana
2026-01-15,Ürün A,Ev,133,260.54,Adana
2026-02-13,Ürün C,Elektronik,61,185.31,İzmir
2026-03-26,Ürün C,Giyim,446,147.22,Gaziantep
2026-06-06,Ürün A,Giyim,207,261.26,Konya
2026-04-02,Ürün B,Giyim,274,115.16,Ankara
2026-03-13,Ürün C,Elektronik,257,182.76,Antalya
2026-08-21,Ürün A,Ev,410,310.87,Adana
2026-01-24,Ürün A,Giyim,471,304.12,İzmir
2026-03-21,Ürün B,Ev,402,114.6,Ankara
2026-06-08,Ürün C,Ev,141,161.0,Gaziantep
2026-07-24,Ürün B,Ev,53,103.59,Ankara
2026-05-24,Ürün B,Ev,112,76.81,İstanbul
2026-01-27,Ürün C,Elektronik,61,176.38,Adana
2026-02-23,Ürün B,Giyim,458,113.51,İzmir
2026-07-22,Ürün A,Elektronik,311,262.09,Ankara
2026-08-08,Ürün A,Elektronik,385,309.51,İstanbul
2026-07-12,Ürün A,Giyim,305,280.13,Adana
2026-11-20,Ürün A,Ev,187,284.07,Antalya
2026-07-04,Ürün A,Elektronik,225,296.3,Antalya
2026-11-08,Ürün B,Elektronik,228,102.63,Antalya
2026-06-04,Ürün B,Giyim,65,80.81,Gaziantep
2026-05-05,Ürün C,Giyim,476,178.95,Bursa
2026-02-19,Ürün A,Ev,217,309.73,Adana
2026-01-22,Ürün C,Giyim,143,183.03,İstanbul
2026-05-24,Ürün B,Ev,328,78.72,Gaziantep
2026-04-10,Ürün C,Elektronik,285,191.2,Antalya
2026-05-20,Ürün A,Elektronik,68,309.75,Gaziantep
2026-06-11,Ürün A,Ev,21,284.5,Bursa
2026-03-25,Ürün B,Elektronik,294,106.73,Konya
2026-09-20,Ürün C,Elektronik,438,184.1,Adana
2026-03-21,Ürün B,Elektronik,493,111.48,İstanbul
2026-10-03,Ürün C,Giyim,206,166.01,Adana
2026-05-07,Ürün B,Elektronik,156,88.09,Konya
2026-07-26,Ürün B,Ev,217,85.11,Antalya
2026-11-21,Ürün A,Elektronik,289,253.41,Bursa
2026-06-16,Ürün C,Giyim,11,164.89,Gaziantep
2026-01-06,Ürün C,Giyim,242,137.66,İzmir
2026-10-23,Ürün B,Elektronik,136,118.68,Bursa
2026-08-28,Ürün C,Ev,57,126.49,Gaziantep
2026-01-01,Ürün B,Giyim,27,109.64,Bursa
2026-10-24,Ürün A,Elektronik,413,251.23,Bursa
2026-03-18,Ürün A,Ev,91,316.91,Ankara
2026-03-06,Ürün C,Elektronik,365,182.83,İzmir
2026-07-19,Ürün C,Giyim,344,137.27,Ankara
2026-01-30,Ürün C,Elektronik,311,133.76,Konya
2026-08-17,Ürün B,Giyim,267,84.99,Ankara
2026-01-08,Ürün C,Elektronik,344,125.14,Gaziantep
2026-02-25,Ürün B,Giyim,378,76.54,Ankara
2026-12-06,Ürün A,Ev,53,338.89,Bursa
2026-04-23,Ürün A,Ev,287,286.75,İzmir
2026-04-27,Ürün A,Elektronik,209,254.25,Antalya
2026-07-22,Ürün C,Ev,107,148.17,Gaziantep
2026-07-04,Ürün A,Giyim,295,347.49,Gaziantep
2026-07-25,Ürün C,Ev,290,173.66,Bursa
2026-02-10,Ürün A,Giyim,346,272.32,Ankara
2026-05-09,Ürün C,Elektronik,31,196.22,Konya
2026-06-09,Ürün A,Elektronik,298,275.49,Adana
2026-01-17,Ürün C,Giyim,58,124.15,İstanbul
2026-10-06,Ürün A,Elektronik,427,338.62,Ankara
2026-09-16,Ürün A,Elektronik,135,277.93,Adana
2026-10-06,Ürün C,Giyim,16,195.38,Bursa
2026-01-22,Ürün A,Ev,197,330.71,Bursa
2026-10-30,Ürün B,Ev,410,108.29,Gaziantep
2026-11-17,Ürün B,Giyim,336,80.8,Konya
2026-01-27,Ürün A,Elektronik,77,275.52,Konya
2026-10-27,Ürün A,Ev,233,329.16,Antalya
2026-05-15,Ürün C,Elektronik,147,129.49,Bursa
2026-11-30,Ürün B,Giyim,25,86.16,Konya
2026-12-18,Ürün C,Giyim,275,198.7,Bursa
2026-12-03,Ürün A,Ev,330,272.83,Konya
2026-10-03,Ürün A,Ev,418,310.4,Adana
2026-12-11,Ürün C,Elektronik,212,161.22,Bursa
2026-01-04,Ürün C,Ev,402,137.24,Gaziantep
2026-08-17,Ürün C,Ev,282,197.49,Ankara
2026-11-03,Ürün C,Giyim,377,164.93,İstanbul
2026-01-08,Ürün B,Elektronik,485,98.82,İzmir
2026-05-16,Ürün C,Giyim,469,187.12,Konya
2026-01-12,Ürün B,Giyim,202,116.45,Ankara
2026-01-14,Ürün B,Elektronik,279,90.81,İstanbul
2026-10-08,Ürün A,Elektronik,104,337.66,İstanbul
2026-04-15,Ürün C,Giyim,162,169.33,Konya
2026-06-06,Ürün B,Elektronik,111,112.98,İzmir
2026-03-17,Ürün A,Giyim,337,260.8,Adana
2026-02-12,Ürün B,Elektronik,223,109.84,İzmir
2026-02-22,Ürün B,Ev,82,108.47,Konya
2026-03-03,Ürün C,Giyim,389,131.81,İstanbul
2026-01-23,Ürün C,Ev,499,136.7,Gaziantep
2026-02-03,Ürün A,Giyim,180,289.06,Adana
2026-03-09,Ürün B,Giyim,486,113.1,Bursa
2026-06-07,Ürün B,Giyim,42,111.59,İzmir
2026-10-19,Ürün C,Giyim,391,133.93,İstanbul
2026-02-26,Ürün B,Ev,382,105.91,Adana
2026-09-28,Ürün A,Ev,367,258.45,Gaziantep
2026-07-31,Ürün B,Giyim,174,89.65,İzmir
2026-06-01,Ürün C,Elektronik,100,197.01,Antalya
2026-10-06,Ürün B,Giyim,63,89.48,İzmir
2026-07-07,Ürün B,Ev,456,108.18,Adana
2026-07-06,Ürün B,Elektronik,54,78.26,Ankara
2026-03-31,Ürün C,Giyim,145,195.97,Antalya
2026-05-13,Ürün A,Ev,279,263.32,Antalya
2026-09-06,Ürün A,Ev,154,255.78,İstanbul
2026-04-28,Ürün B,Ev,344,99.52,Konya
2026-12-24,Ürün B,Elektronik,430,107.07,Adana
2026-04-27,Ürün C,Ev,99,153.63,Gaziantep
2026-12-21,Ürün C,Ev,440,188.61,Gaziantep
2026-09-13,Ürün B,Ev,73,118.81,Antalya
2026-06-03,Ürün B,Giyim,207,103.35,Konya
2026-01-18,Ürün A,Ev,109,327.34,Adana
2026-08-12,Ürün A,Ev,308,319.58,Adana
2026-02-20,Ürün B,Giyim,317,87.12,İstanbul
2026-02-03,Ürün B,Elektronik,73,104.66,Adana
2026-04-24,Ürün A,Ev,435,315.44,Konya
2026-10-05,Ürün B,Giyim,165,113.81,Ankara
2026-10-31,Ürün B,Elektronik,406,107.33,Antalya
2026-10-21,Ürün C,Giyim,102,199.41,İzmir
2026-07-21,Ürün A,Giyim,137,323.14,İstanbul
2026-12-30,Ürün B,Ev,56,110.86,Adana
2026-06-02,Ürün B,Elektronik,64,112.9,Konya
2026-01-05,Ürün A,Elektronik,104,306.49,Bursa
2026-04-21,Ürün C,Giyim,58,140.54,İstanbul
2026-04-11,Ürün C,Giyim,364,178.59,İzmir
2026-01-24,Ürün C,Giyim,33,167.77,Antalya
2026-06-15,Ürün C,Ev,115,194.97,Gaziantep
2026-05-13,Ürün B,Giyim,402,115.32,Antalya
2026-06-20,Ürün A,Ev,34,276.99,İstanbul
2026-01-09,Ürün C,Giyim,409,154.42,İstanbul
2026-03-15,Ürün C,Elektronik,225,172.55,Ankara
2026-03-09,Ürün A,Giyim,453,341.25,Konya
2026-01-08,Ürün C,Ev,450,155.46,Antalya
2026-08-20,Ürün A,Elektronik,341,318.49,Adana
2026-11-15,Ürün C,Giyim,456,159.85,Antalya
2026-12-11,Ürün C,Giyim,182,182.73,Adana
2026-12-23,Ürün C,Elektronik,229,187.01,İzmir
2026-08-29,Ürün B,Ev,286,73.43,Konya
2026-07-15,Ürün A,Elektronik,275,307.13,Konya
2026-02-18,Ürün A,Elektronik,323,322.67,Bursa
2026-04-21,Ürün A,Ev,266,314.9,Ankara
2026-12-11,Ürün C,Elektronik,472,171.1,Konya
2026-04-15,Ürün A,Ev,457,293.03,Gaziantep
2026-04-23,Ürün A,Ev,341,290.82,Adana
2026-05-22,Ürün A,Elektronik,299,257.75,Gaziantep
2026-10-03,Ürün B,Elektronik,384,106.87,Konya
2026-12-02,Ürün B,Ev,314,110.85,İstanbul
2026-02-24,Ürün B,Elektronik,351,84.6,Antalya
2026-08-10,Ürün C,Giyim,375,177.28,Bursa
2026-01-03,Ürün B,Giyim,144,98.46,Bursa
2026-10-14,Ürün A,Elektronik,432,326.82,İzmir
2026-06-22,Ürün A,Giyim,378,300.26,Konya
2026-11-26,Ürün A,Ev,399,256.68,Konya
2026-07-19,Ürün C,Ev,322,194.39,Antalya
2026-02-14,Ürün B,Giyim,29,97.71,Konya
2026-08-16,Ürün C,Giyim,413,190.05,Adana
2026-06-22,Ürün B,Elektronik,266,116.05,İzmir
2026-12-25,Ürün A,Giyim,65,340.29,İzmir
2026-01-25,Ürün B,Elektronik,125,101.89,Adana
2026-07-28,Ürün C,Elektronik,128,165.86,İstanbul
2026-02-01,Ürün B,Ev,218,70.98,Gaziantep
2026-10-31,Ürün B,Giyim,324,112.88,Antalya
2026-05-29,Ürün C,Ev,89,140.34,Antalya
2026-06-18,Ürün C,Ev,429,143.48,Antalya
2026-02-08,Ürün B,Ev,190,89.75,Antalya
2026-04-12,Ürün B,Ev,53,70.16,Adana
2026-05-17,Ürün C,Ev,35,181.88,İzmir
2026-11-21,Ürün C,Giyim,258,181.24,Ankara
2026-11-23,Ürün B,Giyim,301,87.79,Adana
2026-07-01,Ürün B,Giyim,124,83.99,İzmir
2026-04-06,Ürün C,Ev,287,143.66,Ankara
2026-09-02,Ürün C,Ev,307,181.25,İstanbul
2026-08-27,Ürün A,Ev,296,332.15,İstanbul
2026-10-04,Ürün B,Ev,51,105.75,Antalya
2026-11-02,Ürün C,Elektronik,314,134.08,İzmir
2026-09-07,Ürün C,Giyim,89,129.32,İstanbul
2026-04-02,Ürün A,Ev,139,285.18,Gaziantep
2026-05-31,Ürün B,Elektronik,97,72.41,Gaziantep
2026-12-25,Ürün A,Ev,198,267.94,İstanbul
2026-10-22,Ürün C,Ev,48,192.89,Adana
2026-07-15,Ürün B,Giyim,207,87.59,Konya
2026-11-21,Ürün C,Elektronik,273,138.5,Konya
2026-12-13,Ürün A,Giyim,484,250.15,Adana
2026-07-02,Ürün C,Giyim,258,144.35,Ankara
2026-09-01,Ürün B,Elektronik,441,102.04,Adana
2026-05-04,Ürün A,Giyim,95,291.05,Konya
2026-03-26,Ürün B,Giyim,208,108.87,Bursa
2026-10-14,Ürün A,Giyim,331,282.95,Adana
2026-01-29,Ürün C,Elektronik,442,132.88,İzmir
2026-04-22,Ürün B,Giyim,221,74.56,Antalya
2026-06-02,Ürün C,Giyim,171,142.87,Konya
2026-01-30,Ürün C,Elektronik,398,170.29,Adana
2026-11-12,Ürün C,Elektronik,185,120.64,Bursa
2026-07-15,Ürün B,Giyim,311,89.67,Adana
2026-03-31,Ürün B,Ev,138,98.87,İzmir
2026-08-16,Ürün B,Ev,209,112.7,Bursa
2026-12-26,Ürün B,Elektronik,193,116.68,Gaziantep
2026-03-12,Ürün C,Ev,301,125.81,İstanbul
2026-03-18,Ürün A,Elektronik,311,320.98,Konya
2026-01-24,Ürün C,Ev,418,174.47,Antalya
2026-11-04,Ürün B,Elektronik,275,105.0,Ankara
2026-04-01,Ürün C,Ev,290,184.8,Adana
2026-05-21,Ürün A,Ev,162,322.28,İzmir
2026-09-25,Ürün A,Ev,19,329.07,Bursa
2026-12-20,Ürün C,Ev,136,196.77,Bursa
2026-06-07,Ürün B,Giyim,484,91.02,İstanbul
2026-04-21,Ürün C,Giyim,463,167.14,Bursa
2026-12-29,Ürün C,Ev,150,167.61,Antalya
2026-10-03,Ürün A,Elektronik,354,267.25,Gaziantep
2026-02-09,Ürün A,Giyim,387,302.06,Gaziantep
2026-07-27,Ürün B,Elektronik,92,105.0,Gaziantep
2026-07-03,Ürün A,Elektronik,347,283.56,Ankara
2026-06-06,Ürün B,Giyim,466,88.02,Ankara
2026-01-09,Ürün A,Giyim,298,280.45,Bursa
2026-01-06,Ürün C,Elektronik,348,143.85,İstanbul
2026-11-27,Ürün B,Ev,56,70.59,İzmir
2026-02-13,Ürün B,Elektronik,439,78.69,Adana
2026-06-06,Ürün A,Elektronik,218,309.67,Adana
2026-12-16,Ürün B,Elektronik,404,80.82,Adana
2026-06-21,Ürün B,Elektronik,176,116.09,Adana
2026-07-09,Ürün A,Ev,190,293.08,Antalya
2026-05-18,Ürün B,Ev,375,108.75,Adana
2026-03-09,Ürün B,Ev,500,76.64,Adana
2026-04-24,Ürün A,Giyim,197,288.24,Gaziantep
2026-10-05,Ürün B,Elektronik,100,118.58,Gaziantep
2026-11-06,Ürün B,Giyim,120,102.2,Adana
2026-04-06,Ürün B,Elektronik,174,96.81,Ankara
2026-08-15,Ürün A,Ev,293,315.43,İzmir
2026-03-09,Ürün A,Ev,315,330.92,Ankara
2026-07-28,Ürün B,Elektronik,95,119.2,Gaziantep
2026-07-09,Ürün A,Elektronik,46,276.51,İstanbul
2026-10-05,Ürün A,Ev,211,262.17,Gaziantep
2026-07-01,Ürün A,Giyim,129,256.27,Adana
2026-10-06,Ürün C,Giyim,375,191.51,Adana
2026-09-27,Ürün B,Ev,386,110.68,İzmir
2026-03-24,Ürün C,Elektronik,211,187.68,Konya
2026-12-10,Ürün B,Giyim,410,75.85,Konya
2026-05-04,Ürün C,Giyim,433,183.74,Ankara
2026-10-06,Ürün C,Giyim,439,168.22,Bursa
2026-08-13,Ürün A,Ev,29,301.89,Antalya
2026-06-17,Ürün B,Giyim,380,113.76,Antalya
2026-01-26,Ürün B,Ev,424,75.28,Bursa
2026-09-23,Ürün C,Giyim,41,195.29,Bursa
2026-12-20,Ürün B,Elektronik,247,77.99,Antalya
2026-11-30,Ürün C,Elektronik,231,154.31,Bursa
2026-06-07,Ürün C,Elektronik,490,169.06,İstanbul
2026-11-02,Ürün A,Giyim,252,266.17,Konya
2026-10-05,Ürün B,Elektronik,78,72.61,Bursa
2026-08-13,Ürün B,Ev,97,99.52,Antalya
2026-12-09,Ürün B,Ev,188,105.28,Konya
2026-01-13,Ürün B,Giyim,20,96.14,Bursa
2026-09-22,Ürün A,Elektronik,87,346.64,Bursa
2026-01-17,Ürün B,Elektronik,195,105.22,Bursa
2026-09-21,Ürün C,Ev,178,157.52,Konya
2026-11-29,Ürün A,Ev,468,303.66,İzmir
2026-07-04,Ürün A,Ev,343,264.35,İzmir
2026-01-20,Ürün C,Giyim,457,186.31,Bursa
2026-12-12,Ürün B,Ev,146,90.73,Adana
2026-08-09,Ürün A,Elektronik,500,335.65,Adana
2026-08-03,Ürün B,Ev,151,95.98,Antalya
2026-05-29,Ürün A,Elektronik,66,326.19,İstanbul
2026-10-04,Ürün C,Giyim,299,131.97,Gaziantep
2026-06-08,Ürün C,Elektronik,347,176.96,Konya
2026-08-29,Ürün A,Giyim,342,332.52,İzmir
2026-11-19,Ürün B,Elektronik,362,72.31,Gaziantep
2026-03-10,Ürün B,Elektronik,14,70.03,Adana
2026-08-23,Ürün B,Ev,189,106.21,İstanbul
2026-10-07,Ürün C,Elektronik,335,175.61,İstanbul
2026-07-26,Ürün C,Giyim,215,175.78,İstanbul
2026-04-09,Ürün A,Elektronik,63,314.55,Antalya
2026-10-27,Ürün A,Giyim,204,282.99,Bursa
2026-11-21,Ürün B,Elektronik,253,102.03,Bursa
2026-03-29,Ürün A,Giyim,229,296.13,Ankara
2026-08-04,Ürün A,Ev,108,290.21,Bursa
2026-07-30,Ürün A,Ev,499,334.64,Bursa
2026-12-16,Ürün B,Ev,59,71.1,Bursa
2026-05-10,Ürün A,Elektronik,114,289.17,Konya
2026-11-14,Ürün B,Giyim,459,91.91,Gaziantep
2026-11-07,Ürün C,Ev,116,179.21,Konya
2026-12-07,Ürün C,Elektronik,315,168.42,Antalya
2026-04-27,Ürün A,Elektronik,281,336.62,Gaziantep
2026-07-17,Ürün A,Giyim,139,294.39,Gaziantep
2026-07-28,Ürün C,Giyim,241,143.13,Bursa
2026-09-21,Ürün B,Ev,186,90.11,Bursa
2026-02-18,Ürün C,Giyim,22,133.52,Antalya
2026-08-09,Ürün B,Giyim,47,89.55,Antalya
2026-08-22,Ürün C,Elektronik,339,146.9,Adana
2026-10-17,Ürün C,Ev,473,177.9,Konya
2026-03-24,Ürün C,Elektronik,395,195.84,Adana
2026-03-14,Ürün B,Elektronik,409,74.73,Adana
2026-12-08,Ürün C,Elektronik,251,123.22,Bursa
2026-02-07,Ürün B,Elektronik,340,104.45,Ankara
2026-09-12,Ürün B,Elektronik,405,86.02,Gaziantep
2026-12-29,Ürün C,Ev,330,135.07,Konya
2026-12-30,Ürün B,Giyim,204,70.06,Bursa
2026-04-25,Ürün C,Ev,205,150.23,Konya
2026-02-17,Ürün C,Giyim,93,196.44,İstanbul
2026-02-26,Ürün C,Giyim,164,192.11,Bursa
2026-08-19,Ürün A,Ev,288,313.77,İstanbul
2026-12-27,Ürün B,Elektronik,127,75.4,İstanbul
2026-12-12,Ürün A,Giyim,432,334.73,Bursa
2026-07-18,Ürün B,Ev,262,87.1,Gaziantep
2026-01-17,Ürün A,Ev,124,313.45,Antalya
2026-05-05,Ürün B,Giyim,378,87.01,Antalya
