date,product,category,sales_quantity,unit_price,region
2026-02-18,Product C,Home,499,142.53,Antalya
2026-02-03,Product B,Electronics,198,72.87,Konya
2026-10-08,Product C,Apparel,105,131.11,Konya
2026-03-14,Product C,Home,319,145.27,Izmir
2026-12-27,Product C,Home,145,167.69,Adana
2026-04-17,Product A,Electronics,294,313.89,Adana
2026-11-25,Product A,Apparel,196,270.37,Ankara
2026-01-10,Product A,Electronics,188,314.4,Ankara
2026-07-27,Product B,Apparel,385,113.23,Antalya
2026-05-28,Product B,Electronics,36,100.53,Izmir
2026-02-25,Product B,Home,422,111.72,Ankara
2026-01-05,Product A,Electronics,19,285.32,Istanbul
2026-05-28,Product A,Home,251,280.73,Gaziantep
2026-10-23,Product A,Electronics,89,264.02,Izmir
2026-01-23,Product A,Electronics,110,263.88,Konya
2026-04-12,Product B,Electronics,453,86.45,Bursa
2026-06-30,Product B,Apparel,132,111.57,Konya
2026-09-28,Product A,Home,307,279.0,Izmir
2026-07-06,Product C,Electronics,371,125.45,Izmir
2026-01-01,Product A,Apparel,246,262.95,Konya
2026-04-15,Product C,Electronics,220,121.45,Ankara
2026-04-07,Product A,Home,383,342.01,Adana
2026-08-27,Product B,Electronics,435,118.41,Antalya
2026-10-05,Product A,Electronics,19,304.72,Istanbul
2026-08-23,Product C,Apparel,329,171.55,Adana
2026-04-26,Product B,Home,423,92.48,Ankara
2026-08-20,Product C,Apparel,40,177.97,Antalya
2026-03-28,Product A,Home,206,311.88,Izmir
2026-10-09,Product C,Home,251,188.83,Istanbul
2026-08-11,Product C,Electronics,164,149.46,Bursa
2026-12-24,Product B,Electronics,448,81.58,Konya
2026-03-11,Product A,Apparel,319,330.03,Ankara
2026-09-30,Product B,Home,394,117.71,Istanbul
2026-01-04,Product C,Home,269,182.25,Gaziantep
2026-09-29,Product B,Apparel,485,74.49,Istanbul
2026-02-24,Product B,Electronics,32,118.17,Istanbul
2026-11-10,Product A,Home,497,323.33,Ankara
2026-03-26,Product A,Home,35,348.4,Gaziantep
2026-03-19,Product B,Apparel,248,92.76,Gaziantep
2026-10-22,Product A,Apparel,431,307.79,Konya
2026-02-05,Product B,Apparel,221,119.92,Ankara
2026-07-16,Product A,Electronics,270,252.07,Gaziantep
2026-07-07,Product C,Apparel,199,135.84,Konya
2026-03-15,Product B,Home,52,99.48,Bursa
2026-01-23,Product C,Electronics,271,197.7,Gaziantep
2026-03-07,Product A,Apparel,461,314.09,Konya
2026-04-24,Product C,Home,384,170.93,Gaziantep
2026-03-18,Product B,Home,351,72.01,Izmir
2026-10-16,Product A,Home,53,292.35,Konya
2026-12-16,Product C,Electronics,494,187.33,Ankara
2026-05-19,Product A,Apparel,230,263.92,Bursa
2026-05-15,Product C,Apparel,216,177.85,Izmir
2026-05-16,Product B,Apparel,470,81.92,Bursa
2026-07-13,Product A,Home,462,261.15,Istanbul
2026-12-17,Product B,Home,82,100.94,Izmir
2026-07-01,Product B,Apparel,130,73.16,Istanbul
2026-04-26,Product A,Electronics,441,305.46,Istanbul
2026-05-05,Product C,Electronics,389,170.02,Gaziantep
2026-03-20,Product A,Apparel,88,266.95,Ankara
2026-08-08,Product B,Home,272,95.97,Istanbul
2026-05-18,Product A,Apparel,172,286.88,Istanbul
2026-01-12,Product C,Apparel,283,139.96,Ankara
2026-11-25,Product C,Home,485,186.87,Gaziantep
2026-05-12,Product B,Electronics,420,87.87,Bursa
2026-12-01,Product B,Electronics,162,79.9,Izmir
2026-06-29,Product B,Electronics,382,72.97,Antalya
2026-12-23,Product B,Apparel,148,106.1,Konya
2026-03-05,Product A,Electronics,223,303.22,Konya
2026-04-20,Product B,Electronics,386,80.46,Antalya
2026-06-21,Product A,Home,36,331.54,Konya
2026-02-08,Product C,Home,343,195.61,Antalya
2026-02-26,Product B,Apparel,414,86.23,Antalya
2026-07-29,Product A,Apparel,246,329.75,Antalya
2026-09-24,Product C,Apparel,187,164.92,Istanbul
2026-06-12,Product C,Apparel,315,171.56,Antalya
2026-11-07,Product C,Home,308,170.13,Ankara
2026-04-02,Product A,Apparel,336,321.77,Istanbul
2026-03-19,Product B,Apparel,430,106.7,Gaziantep
2026-01-13,Product A,Home,127,285.65,Konya
2026-10-23,Product C,Electronics,478,159.21,Adana
2026-06-20,Product B,Home,94,94.04,Izmir
2026-02-10,Product A,Home,330,268.36,Ankara
2026-09-03,Product C,Home,293,141.62,Konya
2026-05-28,Product B,Electronics,124,92.14,Istanbul
2026-08-28,Product C,Electronics,393,178.02,Istanbul
2026-03-26,Product A,Electronics,275,297.92,Izmir
2026-02-24,Product B,Apparel,203,100.48,Konya
2026-03-13,Product A,Home,214,254.8,Antalya
2026-09-04,Product C,Electronics,273,173.04,Gaziantep
2026-05-18,Product A,Electronics,149,346.39,Antalya
2026-07-18,Product A,Home,331,315.12,Gaziantep
2026-02-05,Product C,Home,127,188.22,Antalya
2026-07-29,Product B,Electronics,306,92.65,Adana
2026-05-07,Product A,Home,314,266.85,Konya
2026-10-20,Product C,Home,172,163.91,Adana
2026-06-11,Product B,Electronics,182,95.61,Bursa
2026-12-17,Product B,Apparel,357,70.08,Adana
2026-06-15,Product B,Electronics,368,111.06,Istanbul
2026-02-25,Product A,Electronics,437,276.18,Konya
2026-12-21,Product C,Apparel,132,189.84,Gaziantep
2026-12-29,Product C,Electronics,275,198.81,Konya
2026-11-22,Product A,Home,115,296.54,Adana
2026-05-01,Product A,Home,386,299.73,Gaziantep
2026-11-23,Product C,Home,368,138.01,Ankara
2026-12-30,Product B,Electronics,363,113.28,Konya
2026-09-30,Product B,Apparel,252,76.46,Bursa
2026-08-21,Product A,Home,27,326.99,Gaziantep
2026-02-26,Product C,Apparel,286,179.98,Bursa
2026-05-03,Product C,Home,35,152.56,Bursa
2026-08-03,Product B,Home,347,114.39,Antalya
2026-02-12,Product A,Apparel,222,334.36,Antalya
2026-03-29,Product B,Home,224,86.63,Konya
2026-12-28,Product B,Electronics,197,112.82,Konya
2026-05-20,Product A,Home,363,295.55,Bursa
2026-01-28,Product A,Apparel,88,331.65,Bursa
2026-10-02,Product C,Electronics,387,168.63,Bursa
2026-09-03,Product B,Home,36,111.14,Istanbul
2026-02-09,Product B,Apparel,287,74.6,Gaziantep
2026-06-28,Product A,Home,28,282.86,Adana
2026-01-31,Product C,Home,445,198.79,Ankara
2026-11-24,Product C,Home,52,191.21,Bursa
2026-09-22,Product A,Apparel,465,323.88,Bursa
2026-12-04,Product B,Electronics,38,86.9,Izmir
2026-04-15,Product A,Apparel,410,337.38,Istanbul
2026-10-17,Product A,Home,155,282.94,Bursa
2026-11-14,Product C,Apparel,110,161.52,Konya
2026-05-04,Product B,Home,217,84.5,Ankara
2026-06-28,Product B,Home,498,95.59,Konya
2026-11-02,Product A,Home,272,303.44,Adana
2026-08-20,Product A,Apparel,226,295.57,Gaziantep
2026-12-17,Product A,Home,295,269.38,Ankara
2026-07-23,Product A,Electronics,120,316.88,Istanbul
2026-10-13,Product C,Electronics,276,125.5,Adana
2026-10-17,Product B,Apparel,24,84.28,Ankara
2026-06-07,Product B,Electronics,55,110.3,Ankara
2026-04-06,Product B,Electronics,464,89.17,Ankara
2026-07-24,Product A,Apparel,111,338.71,Gaziantep
2026-08-19,Product C,Electronics,466,151.57,Istanbul
2026-03-28,Product B,Home,457,115.66,Adana
2026-12-28,Product B,Home,438,107.37,Bursa
2026-05-11,Product C,Electronics,81,156.08,Istanbul
2026-07-01,Product C,Apparel,39,142.73,Konya
2026-09-28,Product A,Apparel,361,289.51,Izmir
2026-01-11,Product A,Electronics,46,273.6,Antalya
2026-06-27,Product C,Electronics,95,150.99,Bursa
2026-12-11,Product C,Home,297,127.58,Ankara
2026-04-05,Product B,Electronics,75,104.42,Antalya
2026-02-05,Product C,Electronics,310,159.65,Ankara
2026-04-12,Product A,Home,331,304.91,Bursa
2026-06-04,Product C,Apparel,234,162.62,Bursa
2026-02-14,Product B,Apparel,140,76.18,Konya
2026-04-07,Product B,Apparel,453,105.23,Antalya
2026-08-12,Product B,Apparel,144,81.89,Adana
2026-11-07,Product A,Apparel,229,278.22,Ankara
2026-10-18,Product C,Electronics,477,167.31,Istanbul
2026-09-01,Product B,Electronics,335,109.77,Gaziantep
2026-04-15,Product A,Home,123,281.5,Gaziantep
2026-10-07,Product A,Home,343,259.74,Konya
2026-08-07,Product C,Apparel,288,199.34,Konya
2026-11-19,Product B,Apparel,90,100.38,Antalya
2026-11-03,Product B,Apparel,202,90.41,Izmir
2026-04-05,Product C,Home,498,148.41,Adana
2026-04-05,Product A,Home,82,258.03,Antalya
2026-03-27,Product C,Apparel,266,144.18,Adana
2026-09-27,Product B,Home,448,85.11,Adana
2026-06-20,Product B,Electronics,178,77.72,Izmir
2026-02-25,Product A,Apparel,90,253.19,Ankara
2026-02-08,Product C,Electronics,195,148.51,Antalya
2026-09-30,Product A,Apparel,151,324.9,Ankara
2026-09-18,Product B,Electronics,208,102.55,Adana
2026-12-26,Product A,Home,425,298.0,Antalya
2026-02-20,Product A,Electronics,291,302.59,Adana
2026-11-26,Product B,Electronics,466,91.84,Istanbul
2026-09-09,Product B,Apparel,120,112.17,Istanbul
2026-11-04,Product B,Apparel,284,105.29,Ankara
2026-02-07,Product B,Apparel,250,91.57,Izmir
2026-03-30,Product B,Apparel,363,77.61,Izmir
2026-06-01,Product B,Electronics,299,90.23,Konya
2026-12-03,Product A,Apparel,228,296.72,Ankara
2026-10-05,Product A,Apparel,428,282.42,Istanbul
2026-09-09,Product B,Electronics,104,107.74,Ankara
2026-10-01,Product C,Home,428,133.63,Antalya
2026-06-16,Product A,Home,185,331.73,Ankara
2026-12-14,Product B,Home,160,117.41,Izmir
2026-04-27,Product C,Electronics,488,149.62,Antalya
2026-06-02,Product A,Electronics,380,326.57,Bursa
2026-08-07,Product C,Electronics,471,180.47,Gaziantep
2026-01-18,Product A,Home,307,333.55,Istanbul
2026-12-10,Product A,Apparel,277,321.59,Izmir
2026-12-04,Product A,Home,227,337.92,Adana
2026-12-27,Product C,Apparel,289,198.1,Antalya
2026-11-06,Product A,Electronics,340,268.99,Antalya
2026-07-20,Product A,Electronics,84,335.69,Istanbul
2026-12-29,Product C,Apparel,274,123.02,Gaziantep
2026-06-02,Product B,Home,135,109.97,Adana
2026-02-19,Product A,Electronics,186,296.95,Antalya
2026-12-07,Product B,Home,106,107.16,Konya
2026-01-12,Product A,Home,51,284.28,Bursa
2026-05-09,Product B,Apparel,304,117.24,Antalya
2026-07-08,Product C,Home,366,142.65,Gaziantep
2026-11-12,Product C,Home,223,167.39,Adana
2026-06-25,Product B,Apparel,220,99.24,Gaziantep
2026-05-26,Product B,Home,192,76.03,Bursa
2026-06-28,Product B,Apparel,15,110.82,Konya
2026-09-16,Product C,Home,439,190.31,Antalya
2026-03-28,Product B,Apparel,435,111.97,Antalya
2026-02-14,Product A,Apparel,339,310.5,Gaziantep
2026-10-10,Product B,Home,278,81.67,Antalya
2026-10-16,Product C,Home,485,193.06,Istanbul
2026-10-18,Product B,Apparel,483,100.15,Antalya
2026-04-10,Product B,Apparel,304,92.3,Ankara
2026-12-17,Product A,Apparel,413,290.1,Adana
2026-11-21,Product C,Electronics,249,138.51,Konya
2026-02-12,Product B,Electronics,354,107.78,Konya
2026-12-17,Product C,Electronics,437,127.55,Izmir
2026-09-25,Product B,Electronics,235,72.73,Istanbul
2026-09-04,Product A,Electronics,71,284.24,Ankara
2026-11-06,Product B,Apparel,250,88.39,Antalya
2026-12-19,Product B,Electronics,39,110.5,Izmir
2026-09-01,Product C,Apparel,87,142.86,Bursa
2026-06-30,Product B,Home,401,109.82,Antalya
2026-10-16,Product B,Electronics,344,103.15,Adana
2026-02-12,Product A,Home,448,263.47,Ankara
2026-08-23,Product B,Home,160,110.12,Istanbul
2026-10-31,Product B,Electronics,423,77.16,Ankara
2026-09-02,Product B,Home,181,88.07,Gaziantep
2026-09-27,Product A,Electronics,103,310.77,Gaziantep
2026-12-06,Product B,Home,118,78.29,Adana
2026-03-19,Product B,Apparel,342,115.71,Gaziantep
2026-07-27,Product B,Electronics,270,105.69,Konya
2026-07-21,Product B,Electronics,495,105.22,Adana
2026-02-08,Product B,Electronics,278,103.81,Izmir
2026-11-24,Product A,Electronics,193,279.65,Adana
2026-07-22,Product A,Apparel,109,266.97,Antalya
2026-05-09,Product A,Home,177,308.74,Adana
2026-09-13,Product C,Electronics,116,170.96,Antalya
2026-03-30,Product B,Apparel,414,118.0,Antalya
2026-12-21,Product B,Apparel,151,84.76,Ankara
2026-10-26,Product C,Apparel,465,140.53,Konya
2026-09-11,Product A,Apparel,248,298.86,Adana
2026-11-26,Product B,Electronics,288,106.48,Istanbul
2026-03-15,Product B,Electronics,259,118.58,Izmir
2026-10-11,Product A,Home,230,288.26,Ankara
2026-04-25,Product B,Apparel,372,90.1,Bursa
2026-03-07,Product A,Electronics,240,257.8,Konya
2026-06-14,Product B,Apparel,15,114.36,Adana
2026-12-01,Product A,Electronics,376,257.01,Antalya
2026-10-06,Product A,Home,317,303.28,Bursa
2026-02-07,Product A,Apparel,254,311.74,Izmir
2026-03-09,Product C,Electronics,82,122.26,Konya
2026-11-03,Product A,Electronics,364,335.35,Ankara
2026-02-06,Product B,Home,19,88.75,Bursa
2026-05-02,Product A,Electronics,165,340.33,Gaziantep
2026-02-23,Product B,Home,478,111.83,Adana
2026-10-23,Product C,Electronics,463,187.42,Istanbul
2026-08-03,Product A,Electronics,178,325.89,Gaziantep
2026-08-25,Product B,Electronics,346,84.59,Ankara
2026-12-17,Product A,Apparel,167,273.16,Ankara
2026-08-20,Product B,Apparel,295,82.32,Ankara
2026-10-14,Product A,Apparel,11,261.11,Ankara
2026-10-06,Product A,Apparel,74,253.31,Adana
2026-06-03,Product A,Apparel,309,338.58,Antalya
2026-07-26,Product B,Home,268,88.5,Bursa
2026-06-16,Product C,Home,81,183.59,Bursa
2026-01-08,Product C,Home,241,140.08,Ankara
2026-11-03,Product C,Electronics,194,184.01,Antalya
2026-11-02,Product C,Home,374,179.49,Ankara
2026-07-30,Product B,Home,481,112.4,Gaziantep
2026-10-16,Product C,Electronics,358,144.25,Ankara
2026-10-27,Product C,Electronics,146,136.04,Istanbul
2026-01-06,Product B,Home,466,106.64,Gaziantep
2026-06-16,Product B,Apparel,135,99.47,Gaziantep
2026-09-22,Product B,Electronics,66,117.5,Izmir
2026-07-26,Product A,Electronics,417,283.73,Istanbul
2026-01-16,Product A,Electronics,300,311.1,Ankara
2026-08-22,Product A,Apparel,378,288.44,Gaziantep
2026-07-27,Product B,Apparel,305,75.29,Adana
2026-03-14,Product A,Electronics,465,290.35,Izmir
2026-03-23,Product C,Home,49,139.32,Gaziantep
2026-04-14,Product C,Home,195,195.36,Antalya
2026-10-13,Product B,Apparel,460,100.23,Adana
2026-10-21,Product A,Apparel,325,315.46,Konya
2026-02-16,Product C,Electronics,45,180.33,Gaziantep
2026-06-17,Product C,Apparel,258,139.06,Gaziantep
2026-06-13,Product C,Home,87,171.67,Bursa
2026-01-24,Product A,Apparel,37,273.08,Gaziantep
2026-04-20,Product A,Electronics,422,251.43,Antalya
2026-07-18,Product B,Electronics,130,117.5,Ankara
2026-06-05,Product A,Apparel,373,308.59,Ankara
2026-11-08,Product A,Apparel,288,343.88,Bursa
2026-01-16,Product A,Home,329,310.16,Istanbul
2026-02-04,Product B,Electronics,24,108.91,Bursa
2026-06-19,Product A,Home,84,313.86,Ankara
2026-11-09,Product A,Electronics,451,323.21,Gaziantep
2026-06-05,Product C,Apparel,24,149.29,Bursa
2026-07-16,Product A,Apparel,360,284.84,Konya
2026-03-30,Product C,Home,178,123.83,Bursa
2026-06-21,Product C,Apparel,300,129.62,Bursa
2026-12-26,Product A,Apparel,374,290.39,Antalya
2026-03-17,Product B,Apparel,191,87.69,Antalya
2026-08-14,Product C,Electronics,35,140.62,Bursa
2026-08-16,Product B,Electronics,102,118.7,Istanbul
2026-10-18,Product A,Apparel,130,283.04,Bursa
2026-10-25,Product C,Electronics,369,143.69,Ankara
2026-12-03,Product C,Electronics,66,169.17,Izmir
2026-06-20,Product C,Home,211,191.07,Bursa
2026-09-21,Product C,Apparel,469,129.38,Konya
2026-04-26,Product B,Home,23,100.18,Antalya
2026-04-12,Product B,Electronics,403,90.92,Bursa
2026-03-18,Product A,Home,273,320.86,Bursa
2026-07-13,Product C,Apparel,19,132.64,Adana
2026-01-19,Product A,Electronics,418,268.5,Adana
2026-04-16,Product C,Apparel,88,177.5,Konya
2026-02-27,Product C,Apparel,292,181.58,Bursa
2026-03-28,Product A,Home,53,256.09,Bursa
2026-05-18,Product A,Apparel,286,257.1,Bursa
2026-12-25,Product C,Home,300,189.21,Ankara
2026-03-29,Product A,Apparel,98,325.13,Konya
2026-09-01,Product C,Home,132,139.36,Gaziantep
2026-01-06,Product A,Apparel,201,293.32,Konya
2026-09-15,Product A,Home,427,300.92,Gaziantep
2026-07-06,Product B,Electronics,200,74.19,Konya
2026-02-16,Product C,Home,115,198.18,Istanbul
2026-12-20,Product A,Apparel,308,293.42,Konya
2026-08-12,Product B,Home,472,104.29,Antalya
2026-03-30,Product B,Apparel,225,71.83,Ankara
2026-07-06,Product A,Electronics,492,303.52,Izmir
2026-04-13,Product B,Apparel,406,75.04,Istanbul
2026-06-19,Product A,Apparel,474,253.44,Konya
2026-05-03,Product B,Electronics,352,99.83,Antalya
2026-08-10,Product A,Home,110,257.16,Ankara
2026-07-24,Product C,Electronics,19,180.51,Antalya
2026-01-01,Product C,Electronics,426,158.51,Adana
2026-09-12,Product B,Apparel,55,82.7,Antalya
2026-07-16,Product A,Home,293,271.76,Izmir
2026-03-28,Product C,Electronics,154,142.24,Gaziantep
2026-12-06,Product C,Apparel,448,163.06,Izmir
2026-07-23,Product A,Apparel,261,345.75,Konya
2026-09-17,Product A,Electronics,444,344.84,Antalya
2026-05-26,Product B,Apparel,174,108.5,Istanbul
2026-07-09,Product B,Electronics,152,102.81,Bursa
2026-09-03,Product C,Apparel,402,142.13,Izmir
2026-11-24,Product A,Apparel,221,258.45,Istanbul
2026-12-26,Product B,Home,193,72.87,Adana
2026-12-07,Product C,Home,116,177.05,Ankara
2026-08-13,Product A,Home,78,285.32,Izmir
2026-05-31,Product B,Apparel,453,93.59,Bursa
2026-04-01,Product C,Home,394,149.72,Ankara
2026-09-17,Product C,Electronics,70,130.4,Gaziantep
2026-03-27,Product B,Home,223,84.15,Ankara
2026-04-15,Product B,Apparel,78,92.93,Istanbul
2026-02-26,Product C,Home,70,133.07,Ankara
2026-01-22,Product B,Home,350,83.12,Istanbul
2026-08-07,Product B,Electronics,145,92.03,Antalya
2026-07-07,Product C,Home,390,145.8,Adana
2026-01-09,Product A,Electronics,148,327.22,Gaziantep
2026-07-28,Product C,Home,20,129.03,Konya
2026-10-12,Product A,Electronics,168,264.27,Izmir
2026-07-31,Product C,Home,305,137.94,Konya
2026-04-17,Product A,Home,324,258.4,Ankara
2026-01-22,Product A,Electronics,336,304.65,Bursa
2026-08-22,Product A,Home,401,295.92,Izmir
2026-11-08,Product B,Apparel,254,76.33,Ankara
2026-03-05,Product B,Electronics,281,73.6,Antalya
2026-03-10,Product B,Electronics,201,78.8,Antalya
2026-03-26,Product B,Home,257,85.62,Konya
2026-11-23,Product B,Electronics,89,108.27,Konya
2026-01-16,Product B,Apparel,362,105.43,Gaziantep
2026-12-01,Product B,Electronics,277,88.59,Ankara
2026-02-11,Product C,Electronics,87,145.09,Antalya
2026-02-06,Product B,Electronics,189,78.62,Izmir
2026-11-06,Product A,Electronics,183,348.16,Adana
2026-03-11,Product C,Electronics,115,167.09,Antalya
2026-05-11,Product B,Home,226,105.93,Adana
2026-09-03,Product A,Electronics,72,317.58,Bursa
2026-04-19,Product B,Electronics,389,77.96,Istanbul
2026-07-06,Product A,Home,371,277.55,Izmir
2026-09-30,Product A,Electronics,331,323.3,Ankara
2026-11-14,Product C,Electronics,246,155.74,Adana
2026-12-02,Product B,Home,230,107.28,Konya
2026-06-02,Product C,Apparel,142,184.53,Konya
2026-03-11,Product B,Electronics,236,105.63,Konya
2026-10-05,Product A,Apparel,417,251.99,Gaziantep
2026-04-30,Product B,Home,250,82.08,Antalya
2026-02-19,Product A,Apparel,103,314.11,Konya
2026-02-04,Product B,Apparel,219,83.15,Istanbul
2026-03-29,Product A,Electronics,182,256.28,Istanbul
2026-09-25,Product B,Apparel,10,93.75,Gaziantep
2026-05-02,Product B,Apparel,497,71.58,Adana
2026-12-09,Product C,Apparel,252,128.51,Gaziantep
2026-02-24,Product C,Home,488,140.95,Izmir
2026-11-12,Product A,Apparel,408,295.0,Izmir
2026-02-07,Product B,Apparel,85,75.83,Izmir
2026-04-20,Product A,Apparel,453,270.21,Bursa
2026-07-19,Product C,Apparel,181,155.56,Adana
2026-06-02,Product A,Electronics,394,261.16,Bursa
2026-08-13,Product C,Home,423,187.03,Izmir
2026-08-16,Product B,Electronics,438,106.98,Ankara
2026-05-23,Product C,Electronics,333,167.24,Istanbul
2026-04-11,Product B,Electronics,368,99.28,Ankara
2026-01-29,Product C,Electronics,279,143.55,Konya
2026-03-09,Product C,Electronics,444,194.74,Izmir
2026-06-20,Product A,Home,404,296.34,Ankara
2026-01-09,Product B,Electronics,217,82.21,Izmir
2026-03-09,Product C,Home,432,124.78,Adana
2026-07-24,Product B,Home,401,91.18,Adana
2026-05-15,Product C,Electronics,496,178.82,Konya
2026-08-16,Product A,Apparel,466,277.8,Konya
2026-04-29,Product B,Home,198,116.87,Istanbul
2026-01-03,Product C,Home,213,178.62,Gaziantep
2026-11-26,Product B,Apparel,77,110.0,Gaziantep
2026-07-23,Product B,Home,276,80.86,Izmir
2026-10-10,Product A,Apparel,56,339.42,Bursa
2026-04-04,Product C,Apparel,234,195.2,Ankara
2026-10-28,Product A,Apparel,316,300.8,Bursa
2026-03-09,Product B,Electronics,142,109.44,Gaziantep
2026-07-13,Product B,Apparel,362,79.98,Bursa
2026-08-29,Product C,Home,447,124.26,Ankara
2026-02-04,Product B,Electronics,63,102.44,Bursa
2026-02-11,Product C,Electronics,126,150.85,Bursa
2026-04-08,Product C,Electronics,193,162.59,Izmir
2026-12-10,Product A,Home,83,291.78,Adana
2026-04-03,Product C,Home,405,160.75,Bursa
2026-01-01,Product C,Electronics,96,184.71,Ankara
2026-03-17,Product A,Home,165,344.65,Adana
2026-09-03,Product C,Apparel,42,154.66,Istanbul
2026-12-24,Product B,Home,181,82.88,Konya
